bbl,GROSSCON,COOPUNITKEY,geometry
2059530038,245000,205953003800000001-0000     1D,"c(-73.9058351988851, 40.906974041001)"
4067150002,230000,406715000200000001-0000    46D,"c(-73.8125568418903, 40.7171201503759)"
2057220445,225000,205722044500000001-0000     4U,"c(-73.9168597790226, 40.878087619241)"
4076680010,360000,407668001000000019-4000      B,"c(-73.7531686214112, 40.7446808327752)"
4031700001,490000,403170000100000001-0000    106,"c(-73.8536360248987, 40.7259147929921)"
4043120010,245000,404312001000000005-0000     6F,"c(-73.8288909797384, 40.7731266239402)"
1014280017,380000,101428001700000001-0000     2I,"c(-73.9583560180008, 40.7699418815408)"
4064940003,260000,40649400030000004-48000      B,"c(-73.8291927436338, 40.729559793319)"
3084010020,290000,308401002000000149-0000   149F,"c(-73.9176181386764, 40.6148115042768)"
1013350022,275000,101335002200000001-0000   1114,"c(-73.969992974262, 40.7493465828214)"
1012430028,745000,101243002800000001-0000     5J,"c(-73.9713271143836, 40.7938293663766)"
2059010001,345000,205901000100000001-0000    19G,"c(-73.9145372157692, 40.8854677126167)"
4014210001,190000,401421000100000005-0000    407,"c(-73.87675473101, 40.7577059487531)"
4114460050,300000,411446005000000001-0000     5K,"c(-73.8481035223917, 40.665940844198)"
2033680010,175000,203368001000000001-0000     6L,"c(-73.8736954522283, 40.898719125622)"
1022430306,450000,102243030600000001-0000     3D,"c(-73.9157550091418, 40.8713162460238)"
1015560023,550000,101556002300000001-0000    27E,"c(-73.9462546867286, 40.7817804681218)"
1015640047,615000,101564004700000001-0000     4A,"c(-73.9497294457921, 40.7758190306068)"
4076320002,420000,407632000200000002-5000 DUPLEX,"c(-73.7556537025174, 40.7435606899748)"
2057220445,215000,205722044500000001-0000    16K,"c(-73.9168597790226, 40.878087619241)"
4162280041,200000,416228004100000001-0000     6A,"c(-73.8381676889435, 40.5772855513039)"
1009090015,450000,100909001500000001-0000     6M,"c(-73.9793520357236, 40.7415785333699)"
3011790047,2100000,301179004700000001-0000     6C,"c(-73.9641909166108, 40.6725658748178)"
4087430102,395000,40874301020000001-88000   252B,"c(-73.7019819646011, 40.7438725447607)"
2032950033,220000,203295003300000001-0000     4F,"c(-73.889402286594, 40.8684145462881)"
4084890001,215000,408489000100000002-0000     8U,"c(-73.7142119283782, 40.7567797984328)"
4017270008,125000,401727000800000006-0000     5E,"c(-73.8562352648648, 40.7576018057688)"
1021790010,660000,102179001000000003-0000    077,"c(-73.9400594375885, 40.8534031928776)"
5029860012,265000,502986001200000010-0000     1C,"c(-74.0740941930492, 40.6081497779575)"
1013340022,265000,101334002200000001-0000   1007,"c(-73.970510856595, 40.7486411257224)"
2057220445,205000,205722044500000001-0000     8U,"c(-73.9168597790226, 40.878087619241)"
2059530240,315000,205953024000000003-0000    18K,"c(-73.9054208880704, 40.9092522950817)"
1010490001,800000,101049000100000001-0000   12XS,"c(-73.9841248570306, 40.7689490314921)"
4005570003,505000,400557000300000006-0000    11A,"c(-73.9317116636673, 40.7626039028715)"
1013350022,310000,101335002200000001-0000    502,"c(-73.969992974262, 40.7493465828214)"
4050160007,350000,405016000700000005-0000    C44,"c(-73.8179013540483, 40.7643546648156)"
1011960029,520000,101196002900000001-0000  1507A,"c(-73.9714122541113, 40.7830961901671)"
1002630008,605000,100263000800000002-0000  B0306,"c(-73.9789832236522, 40.7129513545995)"
3000860011,320000,300086001100000004-0000     4E,"c(-73.9878532443117, 40.6978012627673)"
4001840001,380000,400184000100000001-0000     3F,"c(-73.9226320343279, 40.7457797311874)"
1014710045,725000,101471004500000001-0000    12C,"c(-73.9532819427392, 40.7706397475433)"
1022430306,450000,102243030600000001-0000     5B,"c(-73.9157550091418, 40.8713162460238)"
3053760068,275000,305376006800000001-0000     5B,"c(-73.9717096623269, 40.6398446708587)"
1002630008,815000,100263000800000004-0000  F1004,"c(-73.9789832236522, 40.7129513545995)"
4005570003,370000,400557000300000007-0000     5A,"c(-73.9317116636673, 40.7626039028715)"
3088210001,175000,308821000100000002-0000     5F,"c(-73.9333365905762, 40.5992618508567)"
1013410044,350000,101341004400000001-0000    09A,"c(-73.968368647024, 40.7537443588352)"
1015190046,475000,101519004600000001-0000     4N,"c(-73.9528224182584, 40.7822475634987)"
3019440004,760000,301944000400000012-0000     3H,"c(-73.967106055987, 40.6873085495432)"
3052470001,290000,305247000100000001-0000     3E,"c(-73.9515949165527, 40.6338151786988)"
4077320002,210000,407732000200000011-1000   112L,"c(-73.760419107419, 40.7391261677651)"
4084010675,300000,40840106750000002-68000    90B,"c(-73.7234374600889, 40.7512949406207)"
1009130028,550000,100913002800000001-0000     3D,"c(-73.9769676548699, 40.7438510105146)"
4050070022,290000,405007002200000001-0000     1L,"c(-73.8156681071096, 40.7661003153751)"
1014530043,750000,101453004300000001-0000    10B,"c(-73.9545674321217, 40.7728178717008)"
1014410017,790000,101441001700000001-0000    06H,"c(-73.9593111691277, 40.7644628614755)"
4021510101,230000,402151010100000006-0000     6A,"c(-73.8502617581199, 40.7308778174249)"
3020610060,660000,302061006000000003-0000    16N,"c(-73.9801493406542, 40.6924486506999)"
1018870016,480000,101887001600000001-0000     4F,"c(-73.9733301896094, 40.7956121282206)"
4053100001,208000,405310000100000001-8000    131,"c(-73.7925561514965, 40.7618716065937)"
1013650020,675000,101365002000000001-0000   10FN,"c(-73.9628523541684, 40.7553462616477)"
3066190001,300000,306619000100000001-0000     B1,"c(-73.9857443756585, 40.607140152278)"
5000180099,365000,500018009900000001-0000    B3E,"c(-74.0799943092564, 40.641423993259)"
1010460042,555000,101046004200000001-0000     3C,"c(-73.984382743128, 40.7662281718777)"
4005570003,490000,400557000300000014-0000     8A,"c(-73.9317116636673, 40.7626039028715)"
1013460014,640000,101346001400000001-0000     8J,"c(-73.9656073721825, 40.7563556486254)"
1013340041,335000,101334004100000001-0000   1117,"c(-73.9714800907511, 40.7492114132245)"
3025690035,775000,302569003500000001-0000     1K,"c(-73.9547835503202, 40.7284216378936)"
3087210360,400000,308721036000000001-0000     2A,"c(-73.9561833950735, 40.5766486069085)"
4058780003,285000,405878000300000003-0000     4A,"c(-73.7819471174009, 40.780451839894)"
4002090042,325000,400209004200000001-0000   002F,"c(-73.9258099590824, 40.7374732640071)"
4011110001,330000,401111000100000009-0000    E2A,"c(-73.9059545133664, 40.7582907935241)"
3074221042,265000,307422104200000002-0000     1H,"c(-73.9411029404766, 40.5925135721766)"
4043120010,360000,404312001000000001-0000     5B,"c(-73.8288909797384, 40.7731266239402)"
4020860050,300000,402086005000000004-0000    12L,"c(-73.8598809796084, 40.7322696134384)"
4058780003,280000,405878000300000002-0000     4C,"c(-73.7819471174009, 40.780451839894)"
2033430076,225000,203343007600000001-0000     3A,"c(-73.8765798459573, 40.8758498315655)"
2059530230,260000,205953023000000002-0000     1L,"c(-73.9054961445133, 40.9082120047334)"
4074740050,378000,407474005000000001-0000     7B,"c(-73.7592219927824, 40.7608192791283)"
1014440023,1200000,101444002300000001-0000    16F,"c(-73.9575751129503, 40.7661865052324)"
4022880027,340000,402288002700000001-0000     5B,"c(-73.9208418925914, 40.7390973167565)"
2032260053,165000,203226005300000005-0000     1F,"c(-73.9077536434926, 40.864591539613)"
2032260053,266000,203226005300000007-0000     9B,"c(-73.9077536434926, 40.864591539613)"
1014330034,400000,101433003400000001-0000     6B,"c(-73.9561782828759, 40.7734985091153)"
4077390003,325000,40773900030000001-52000  386A2,"c(-73.7560069493339, 40.7404422666459)"
1014460023,950000,101446002300000001-0000  C2805,"c(-73.9567296656672, 40.7676355726799)"
4051800001,450000,405180000100000001-0000    515,"c(-73.8248271609327, 40.75614934966)"
4015470016,345000,401547001600000001-0000     6G,"c(-73.8779522408345, 40.738885384961)"
2032950033,185000,203295003300000001-0000     3B,"c(-73.889402286594, 40.8684145462881)"
3054951018,260000,305495101800000001-0000     4F,"c(-73.9704992588398, 40.6200987232079)"
4001280007,355000,400128000700000003-0000     4G,"c(-73.9125552266127, 40.7475645954707)"
1013660016,725000,101366001600000001-0000     3O,"c(-73.9625957507815, 40.7560655697587)"
4077420003,324800,40774200030000002-64000    9A2,"c(-73.7533622250934, 40.7408888582161)"
3074750001,260000,307475000100000002-0000    R2N,"c(-73.9392557804184, 40.588492775307)"
4084890001,330000,408489000100000002-0000     2S,"c(-73.7142119283782, 40.7567797984328)"
4084890001,450000,408489000100000001-0000    32A,"c(-73.7142119283782, 40.7567797984328)"
2042910014,160000,204291001400000001-1000     2H,"c(-73.865315737909, 40.8533992847004)"
1013680025,650000,101368002500000001-0000     3G,"c(-73.9611929389599, 40.7572188102674)"
4033340163,275000,403334016300000001-0000     2F,"c(-73.8359062145055, 40.7146763126628)"
4077540003,330000,40775400030000003-20000  270A1,"c(-73.7527434776046, 40.7387611497005)"
1005890014,465000,100589001400000003-0000     06,"c(-74.0021690255389, 40.7312078580916)"
4058630110,399000,405863011000000059-0000    215,"c(-73.7817840579271, 40.7827255357471)"
2032950033,230000,203295003300000001-0000     2I,"c(-73.889402286594, 40.8684145462881)"
1003960020,430000,100396002000000003-0000      7,"c(-73.9767807005976, 40.7285914953078)"
3085150024,280000,308515002400000017-0000    17F,"c(-73.9220067181666, 40.6140795267726)"
3087210375,670000,308721037500000001-0000    16E,"c(-73.9559325823545, 40.5759725477451)"
4032540020,189000,403254002000000003-0000    R35,"c(-73.8445415361496, 40.7189769817065)"
3000680107,280000,300068010700000001-0000    705,"c(-73.9841272477317, 40.7001917776549)"
4098350003,200000,409835000300000001-0000     8D,"c(-73.7874941898549, 40.7123125033642)"
1005320020,800000,100532002000000001-0000   0523,"c(-73.9959366120402, 40.7271279257018)"
3000860011,535000,300086001100000001-0000    11F,"c(-73.9878532443117, 40.6978012627673)"
3019330070,1050000,301933007000000001-0000     5I,"c(-73.9628051980142, 40.689792671914)"
4084890001,450000,408489000100000003-0000    25S,"c(-73.7142119283782, 40.7567797984328)"
4097360108,230000,409736010800000002-0000     2H,"c(-73.8135189160705, 40.711615139073)"
4001840001,380000,400184000100000001-0000     1D,"c(-73.9226320343279, 40.7457797311874)"
3019050001,600000,301905000100000001-0000    503,"c(-73.96519635708, 40.6925684261311)"
1013300038,560000,101330003800000001-0000     2D,"c(-73.9667975189131, 40.7596297479267)"
4077390003,367000,40773900030000001-96000  428B2,"c(-73.7560069493339, 40.7404422666459)"
1005730043,475000,100573004300000001-0000    407,"c(-73.9963064633123, 40.7332486816949)"
4014180001,235000,401418000100000009-0000    607,"c(-73.8795217563289, 40.7572751444081)"
3052170018,810000,305217001800000001-0000     6F,"c(-73.9607833652299, 40.6357956503611)"
2057780879,195000,205778087900000001-0000     8R,"c(-73.9032891493582, 40.889080950438)"
1006150067,420000,100615006700000001-0000     4B,"c(-74.0030500048324, 40.7379726455535)"
1012040016,1200000,101204001600000001-0000    PHB,"c(-73.9686941826875, 40.7886193413378)"
1013630008,580000,101363000800000001-0000     2G,"c(-73.9647147657295, 40.7543300233388)"
1013350022,280000,101335002200000001-0000   1506,"c(-73.969992974262, 40.7493465828214)"
1013340041,265000,101334004100000001-0000    211,"c(-73.9714800907511, 40.7492114132245)"
2059530240,190000,205953024000000003-0000    20O,"c(-73.9054208880704, 40.9092522950817)"
4087640001,335000,408764000100000012-1000   105A,"c(-73.7006288021572, 40.7420292590832)"
4084890001,775000,408489000100000001-0000    PHE,"c(-73.7142119283782, 40.7567797984328)"
2032260053,266000,203226005300000008-0000     8G,"c(-73.9077536434926, 40.864591539613)"
3086800001,570000,308680000100000001-0000     2G,"c(-73.9671095231509, 40.5754784913281)"
4011990020,205000,401199002000000001-0000     2L,"c(-73.9018298717532, 40.7506450245519)"
1006160001,1250000,100616000100000001-0000     7B,"c(-74.0035714340675, 40.7382848713548)"
2057230084,160400,205723008400000001-0000     5E,"c(-73.9185814156022, 40.8784495830608)"
4067150002,280000,406715000200000001-0000    11B,"c(-73.8125568418903, 40.7171201503759)"
4065270052,235000,406527005200000001-0000     5B,"c(-73.8223170264917, 40.7348949227921)"
1015560023,650000,101556002300000001-0000    24J,"c(-73.9462546867286, 40.7817804681218)"
4045880052,370000,404588005200000016-0000     4D,"c(-73.7990264261375, 40.7933536741827)"
3074221042,265000,307422104200000002-0000     6N,"c(-73.9411029404766, 40.5925135721766)"
4084890001,275000,408489000100000003-0000     5Y,"c(-73.7142119283782, 40.7567797984328)"
1014520037,995000,101452003700000001-0000     5F,"c(-73.9543025554757, 40.7718759317983)"
3051560048,530000,305156004800000001-0000     5V,"c(-73.9656056289654, 40.6392729143911)"
2032260053,273000,203226005300000003-0000     7G,"c(-73.9077536434926, 40.864591539613)"
3067760065,170000,306776006500000001-0000     4J,"c(-73.9600486565762, 40.609607581338)"
1016020060,640000,101602006000000001-0000     6I,"c(-73.9544557037989, 40.7879965029324)"
4097580006,140000,409758000600000001-0000     3A,"c(-73.8010841658257, 40.7055261682922)"
4084890001,650000,408489000100000002-0000    24E,"c(-73.7142119283782, 40.7567797984328)"
5000180099,355000,500018009900000001-0000    B3D,"c(-74.0799943092564, 40.641423993259)"
4092040009,225000,409204000900000001-0000   00F1,"c(-73.8399145259804, 40.6978600756308)"
1011240042,440000,101124004200000001-0000     6J,"c(-73.9771476182032, 40.7764101415495)"
1021790170,862500,102179017000000001-0000    G64,"c(-73.939046294224, 40.8531410348812)"
4098600040,145000,409860004000000001-0000    319,"c(-73.7956956582022, 40.7148251162707)"
1021790373,525000,102179037300000001-0000    14S,"c(-73.9363579346559, 40.8568991813146)"
3073970001,340000,307397000100000001-0000     2V,"c(-73.9581217297318, 40.5938105251869)"
1006360013,420000,100636001300000001-0000     5C,"c(-74.0096206595809, 40.7331376537241)"
4084890001,360000,408489000100000003-0000    28T,"c(-73.7142119283782, 40.7567797984328)"
4019110001,285000,401911000100000001-0000    C25,"c(-73.8665538889279, 40.7352867687416)"
2042910014,160000,204291001400000001-2000     6F,"c(-73.865315737909, 40.8533992847004)"
1003110013,750000,100311001300000008-0000  H1907,"c(-73.9880777776326, 40.715404258894)"
3072740001,425000,307274000100000002-0000    19E,"c(-73.9710655952564, 40.5789176473329)"
3088060150,275000,308806015000000004-0000     4E,"c(-73.9331163373724, 40.5875877246436)"
1014450007,400000,101445000700000001-0000     2C,"c(-73.9582734997554, 40.7672991289386)"
3061150042,310000,306115004200000001-0000     B8,"c(-74.0369814926134, 40.6172359827519)"
4020860050,530000,402086005000000002-0000     3E,"c(-73.8598809796084, 40.7322696134384)"
2032260053,266000,203226005300000001-0000    11F,"c(-73.9077536434926, 40.864591539613)"
4097130113,285000,409713011300000001-0000     4F,"c(-73.8165538601137, 40.7106470830009)"
3019440004,675000,301944000400000011-0000     7B,"c(-73.967106055987, 40.6873085495432)"
1013330023,325000,101333002300000001-0000   1034,"c(-73.9708763719043, 40.7479861107679)"
1006240001,900000,100624000100000001-0000     6R,"c(-74.0062274407745, 40.7367117955329)"
1005730043,450000,100573004300000001-0000    512,"c(-73.9963064633123, 40.7332486816949)"
1010360014,530000,101036001400000001-0000    600,"c(-73.9896307729351, 40.7599315186929)"
3078690011,230000,307869001100000001-0000     2E,"c(-73.9323397723353, 40.6193191964108)"
4059380007,330000,405938000700000001-0000     7L,"c(-73.7764899004302, 40.7853765548844)"
4011110001,300000,401111000100000004-0000    B5P,"c(-73.9059545133664, 40.7582907935241)"
4098370044,125000,409837004400000001-0000     3N,"c(-73.7981202468302, 40.7103231249672)"
1014380001,275000,101438000100000001-0000     2D,"c(-73.9620581137389, 40.7631698428634)"
4084890001,250000,408489000100000001-0000    20P,"c(-73.7142119283782, 40.7567797984328)"
4079120050,165000,407912005000000003-0000     6A,"c(-73.7445255835206, 40.735656032127)"
4014380001,235000,401438000100000004-0000     5R,"c(-73.8772959294701, 40.7554665866829)"
1008170029,700000,100817002900000001-0000   10VN,"c(-73.9938596858644, 40.7374329047939)"
4050010001,290000,405001000100000001-0000     3L,"c(-73.8139186749687, 40.7665993658014)"
1007900001,1050000,100790000100000001-0000    18J,"c(-73.9990770486697, 40.7387520362848)"
