"","TABLE_NAME","COLUMN_NAME","TYPE","DESCRIPTION"
"1793","VW_PTS_COOPUEX","USERVAL9","NUMBER","No field label"
"1794","VW_PTS_COOPUEX","VILLAGE","NUMBER",
"1795","VW_PTS_COOPUEX","WEN","DATE",
"1796","VW_PTS_COOPUEX","WENCALC","DATE",
"1797","VW_PTS_COOPUEX","WHO","VARCHAR2",
"1798","VW_PTS_COOPUEX","WHOCALC","VARCHAR2",
"1799","VW_PTS_COOPUNIT","ACTV_IND","VARCHAR2",
"1800","VW_PTS_COOPUNIT","ADDR1","VARCHAR2",
"1801","VW_PTS_COOPUNIT","ADDR2","VARCHAR2",
"1802","VW_PTS_COOPUNIT","ADDR3","VARCHAR2",
"1803","VW_PTS_COOPUNIT","ADDRTYPE","VARCHAR2",
"1804","VW_PTS_COOPUNIT","ADRADD","VARCHAR2",
"1805","VW_PTS_COOPUNIT","ADRDIR","VARCHAR2",
"1806","VW_PTS_COOPUNIT","ADRGRID","VARCHAR2",
"1807","VW_PTS_COOPUNIT","ADRNO","NUMBER",
"1808","VW_PTS_COOPUNIT","ADRSTR","VARCHAR2",
"1809","VW_PTS_COOPUNIT","ADRSUF","VARCHAR2",
"1810","VW_PTS_COOPUNIT","ADRSUF2","VARCHAR2",
"1811","VW_PTS_COOPUNIT","ADT_SK","NUMBER",
"1812","VW_PTS_COOPUNIT","ASMTBLDG","BINARY_DOUBLE",
"1813","VW_PTS_COOPUNIT","ASMTLAND","BINARY_DOUBLE",
"1814","VW_PTS_COOPUNIT","ASMTTOT","BINARY_DOUBLE",
"1815","VW_PTS_COOPUNIT","BLDGNO","VARCHAR2",
"1816","VW_PTS_COOPUNIT","CAREOF","VARCHAR2",
"1817","VW_PTS_COOPUNIT","CARRIER_RT","VARCHAR2",
"1818","VW_PTS_COOPUNIT","CITYNAME","VARCHAR2",
"1819","VW_PTS_COOPUNIT","COOPID","VARCHAR2",
"1820","VW_PTS_COOPUNIT","COOPUNITKEY","VARCHAR2",
"1821","VW_PTS_COOPUNIT","COUNTRY","VARCHAR2",
"1822","VW_PTS_COOPUNIT","CUR","VARCHAR2",
"1823","VW_PTS_COOPUNIT","DEACTIVAT","TIMESTAMP(6)",
"1824","VW_PTS_COOPUNIT","EMAIL","VARCHAR2",
"1825","VW_PTS_COOPUNIT","END_DT","DATE",
"1826","VW_PTS_COOPUNIT","FAX","VARCHAR2",
"1827","VW_PTS_COOPUNIT","IASW_ID","BINARY_DOUBLE",
"1828","VW_PTS_COOPUNIT","JUR","VARCHAR2",
"1829","VW_PTS_COOPUNIT","LADDR","VARCHAR2",
"1830","VW_PTS_COOPUNIT","LCITY","VARCHAR2",
"1831","VW_PTS_COOPUNIT","LSTATE","VARCHAR2",
"1832","VW_PTS_COOPUNIT","LZIP","VARCHAR2",
"1833","VW_PTS_COOPUNIT","MODELNO","VARCHAR2",
"1834","VW_PTS_COOPUNIT","NOTE1","VARCHAR2",
"1835","VW_PTS_COOPUNIT","NOTE2","VARCHAR2",
"1836","VW_PTS_COOPUNIT","NOTE3","VARCHAR2",
"1837","VW_PTS_COOPUNIT","NOTE4","VARCHAR2",
"1838","VW_PTS_COOPUNIT","OVRCODS","VARCHAR2",
"1839","VW_PTS_COOPUNIT","OVRSHARE","BINARY_DOUBLE",
"1840","VW_PTS_COOPUNIT","OWN1","VARCHAR2",
"1841","VW_PTS_COOPUNIT","OWN1_COMPANYNAME","VARCHAR2",
"1842","VW_PTS_COOPUNIT","OWN1_FIRSTNAME","VARCHAR2",
"1843","VW_PTS_COOPUNIT","OWN1_LASTNAME","VARCHAR2",
"1844","VW_PTS_COOPUNIT","OWN1_MIDDLENAME","VARCHAR2",
"1845","VW_PTS_COOPUNIT","OWN1_PREFIX","VARCHAR2",
"1846","VW_PTS_COOPUNIT","OWN1_SUFFIX","VARCHAR2",
"1847","VW_PTS_COOPUNIT","OWN2","VARCHAR2",
"1848","VW_PTS_COOPUNIT","OWN2_COMPANYNAME","VARCHAR2",
"1849","VW_PTS_COOPUNIT","OWN2_FIRSTNAME","VARCHAR2",
"1850","VW_PTS_COOPUNIT","OWN2_LASTNAME","VARCHAR2",
"1851","VW_PTS_COOPUNIT","OWN2_MIDDLENAME","VARCHAR2",
"1852","VW_PTS_COOPUNIT","OWN2_PREFIX","VARCHAR2",
"1853","VW_PTS_COOPUNIT","OWN2_SUFFIX","VARCHAR2",
"1854","VW_PTS_COOPUNIT","OWN3","VARCHAR2",
"1855","VW_PTS_COOPUNIT","OWN3_COMPANYNAME","VARCHAR2",
"1856","VW_PTS_COOPUNIT","OWN3_FIRSTNAME","VARCHAR2",
"1857","VW_PTS_COOPUNIT","OWN3_LASTNAME","VARCHAR2",
"1858","VW_PTS_COOPUNIT","OWN3_MIDDLENAME","VARCHAR2",
"1859","VW_PTS_COOPUNIT","OWN3_PREFIX","VARCHAR2",
"1860","VW_PTS_COOPUNIT","OWN3_SUFFIX","VARCHAR2",
"1861","VW_PTS_COOPUNIT","OWN4","VARCHAR2",
"1862","VW_PTS_COOPUNIT","OWN4_COMPANYNAME","VARCHAR2",
"1863","VW_PTS_COOPUNIT","OWN4_FIRSTNAME","VARCHAR2",
"1864","VW_PTS_COOPUNIT","OWN4_LASTNAME","VARCHAR2",
"1865","VW_PTS_COOPUNIT","OWN4_MIDDLENAME","VARCHAR2",
"1866","VW_PTS_COOPUNIT","OWN4_PREFIX","VARCHAR2",
"1867","VW_PTS_COOPUNIT","OWN4_SUFFIX","VARCHAR2",
"1868","VW_PTS_COOPUNIT","OWNNUM","VARCHAR2",
"1869","VW_PTS_COOPUNIT","PARID","VARCHAR2",
"1870","VW_PTS_COOPUNIT","PHONE","VARCHAR2",
"1871","VW_PTS_COOPUNIT","PHONED","VARCHAR2",
"1872","VW_PTS_COOPUNIT","PHONEE","VARCHAR2",
"1873","VW_PTS_COOPUNIT","POSTALCODE","VARCHAR2",
"1874","VW_PTS_COOPUNIT","POSTAL_INDX","VARCHAR2",
"1875","VW_PTS_COOPUNIT","RCRD_LST_UPD_DT","DATE",
"1876","VW_PTS_COOPUNIT","RCRD_LST_UPD_ID","VARCHAR2",
"1877","VW_PTS_COOPUNIT","REFID","VARCHAR2",
"1878","VW_PTS_COOPUNIT","ROLLTYPE","VARCHAR2",
"1879","VW_PTS_COOPUNIT","SEQ","NUMBER",
"1880","VW_PTS_COOPUNIT","SHARES","BINARY_DOUBLE",
"1881","VW_PTS_COOPUNIT","STAR_CREDIT","VARCHAR2",
"1882","VW_PTS_COOPUNIT","STATECODE","VARCHAR2",
"1883","VW_PTS_COOPUNIT","STT_DT","DATE",
"1884","VW_PTS_COOPUNIT","SWISCD","VARCHAR2",
"1885","VW_PTS_COOPUNIT","TAXYR","NUMBER",
"1886","VW_PTS_COOPUNIT","TRANSBLDG","BINARY_DOUBLE",
"1887","VW_PTS_COOPUNIT","TRANSLAND","BINARY_DOUBLE",
"1888","VW_PTS_COOPUNIT","TRANSTOTAL","BINARY_DOUBLE",
"1889","VW_PTS_COOPUNIT","TRANS_ID","NUMBER",
"1890","VW_PTS_COOPUNIT","UNIT","VARCHAR2",
"1891","VW_PTS_COOPUNIT","UNITASMT","BINARY_DOUBLE",
"1892","VW_PTS_COOPUNIT","UNITDESC","VARCHAR2",
"1893","VW_PTS_COOPUNIT","UNITNO","VARCHAR2",
"1894","VW_PTS_COOPUNIT","UPD_STATUS","VARCHAR2",
"1895","VW_PTS_COOPUNIT","USER1","VARCHAR2","Sq.Ft."
"1896","VW_PTS_COOPUNIT","USER10","VARCHAR2","Primary Res Verification Filed"
"1897","VW_PTS_COOPUNIT","USER11","VARCHAR2","Shelter Rent STAR"
"1898","VW_PTS_COOPUNIT","USER12","VARCHAR2","SmartFile ID"
"1899","VW_PTS_COOPUNIT","USER13","VARCHAR2","Primary Res Verification Eligible"
"1900","VW_PTS_COOPUNIT","USER14","VARCHAR2","No field label"
"1901","VW_PTS_COOPUNIT","USER15","VARCHAR2","No field label"
"1902","VW_PTS_COOPUNIT","USER16","VARCHAR2","PRV Next Notice"
"1903","VW_PTS_COOPUNIT","USER17","VARCHAR2","No field label"
"1904","VW_PTS_COOPUNIT","USER18","VARCHAR2","No field label"
"1905","VW_PTS_COOPUNIT","USER19","VARCHAR2","No field label"
"1906","VW_PTS_COOPUNIT","USER2","VARCHAR2","Sponsor Owned"
"1907","VW_PTS_COOPUNIT","USER20","VARCHAR2","Abatement Eligible"
"1908","VW_PTS_COOPUNIT","USER3","VARCHAR2","Total Rooms"
"1909","VW_PTS_COOPUNIT","USER4","VARCHAR2","Bedrooms"
"1910","VW_PTS_COOPUNIT","USER5","VARCHAR2","Bathrooms"
"1911","VW_PTS_COOPUNIT","USER6","VARCHAR2","Parking"
"1912","VW_PTS_COOPUNIT","USER7","VARCHAR2","Parking Included"
"1913","VW_PTS_COOPUNIT","USER8","VARCHAR2","Floor Number"
"1914","VW_PTS_COOPUNIT","USER9","VARCHAR2","No field label"
"1915","VW_PTS_COOPUNIT","VILLAGE","VARCHAR2",
"1916","VW_PTS_COOPUNIT","WEN","TIMESTAMP(6)",
"1917","VW_PTS_COOPUNIT","WHO","VARCHAR2",
"1918","VW_PTS_COOPUNIT","ZIP1","VARCHAR2",
"1919","VW_PTS_COOPUNIT","ZIP2","VARCHAR2",
"1920","VW_PTS_COOPUNITOWN","ACTV_IND","VARCHAR2",
"1921","VW_PTS_COOPUNITOWN","ADDR1","VARCHAR2",
"1922","VW_PTS_COOPUNITOWN","ADDR2","VARCHAR2",
"1923","VW_PTS_COOPUNITOWN","ADDR3","VARCHAR2",
"1924","VW_PTS_COOPUNITOWN","ADDRTYPE","VARCHAR2",
"1925","VW_PTS_COOPUNITOWN","ADRADD","VARCHAR2",
"1926","VW_PTS_COOPUNITOWN","ADRDIR","VARCHAR2",
"1927","VW_PTS_COOPUNITOWN","ADRGRID","VARCHAR2",
"1928","VW_PTS_COOPUNITOWN","ADRNO","NUMBER",
"1929","VW_PTS_COOPUNITOWN","ADRSTR","VARCHAR2",
"1930","VW_PTS_COOPUNITOWN","ADRSUF","VARCHAR2",
"1931","VW_PTS_COOPUNITOWN","ADRSUF2","VARCHAR2",
"1932","VW_PTS_COOPUNITOWN","ADT_SK","NUMBER",
"1933","VW_PTS_COOPUNITOWN","BLDGNO","VARCHAR2",
"1934","VW_PTS_COOPUNITOWN","CAREOF","VARCHAR2",
"1935","VW_PTS_COOPUNITOWN","CARRIER_RT","VARCHAR2",
"1936","VW_PTS_COOPUNITOWN","CITYNAME","VARCHAR2",
"1937","VW_PTS_COOPUNITOWN","COOPID","VARCHAR2",
"1938","VW_PTS_COOPUNITOWN","COOPUNITKEY","VARCHAR2",
"1939","VW_PTS_COOPUNITOWN","COUNTRY","VARCHAR2",
"1940","VW_PTS_COOPUNITOWN","CUR","VARCHAR2",
"1941","VW_PTS_COOPUNITOWN","DEACTIVAT","TIMESTAMP(6)",
"1942","VW_PTS_COOPUNITOWN","EMAIL","VARCHAR2",
"1943","VW_PTS_COOPUNITOWN","END_DT","DATE",
"1944","VW_PTS_COOPUNITOWN","FAX","VARCHAR2",
"1945","VW_PTS_COOPUNITOWN","FEDID","VARCHAR2",
"1946","VW_PTS_COOPUNITOWN","IASW_ID","BINARY_DOUBLE",
"1947","VW_PTS_COOPUNITOWN","JUR","VARCHAR2",
"1948","VW_PTS_COOPUNITOWN","NAME1","VARCHAR2",
"1949","VW_PTS_COOPUNITOWN","NAME1_COMPANYNAME","VARCHAR2",
"1950","VW_PTS_COOPUNITOWN","NAME1_FIRSTNAME","VARCHAR2",
"1951","VW_PTS_COOPUNITOWN","NAME1_LASTNAME","VARCHAR2",
"1952","VW_PTS_COOPUNITOWN","NAME1_MIDDLENAME","VARCHAR2",
"1953","VW_PTS_COOPUNITOWN","NAME1_PREFIX","VARCHAR2",
"1954","VW_PTS_COOPUNITOWN","NAME1_SUFFIX","VARCHAR2",
"1955","VW_PTS_COOPUNITOWN","NAME2","VARCHAR2",
"1956","VW_PTS_COOPUNITOWN","NAME2_COMPANYNAME","VARCHAR2",
"1957","VW_PTS_COOPUNITOWN","NAME2_FIRSTNAME","VARCHAR2",
"1958","VW_PTS_COOPUNITOWN","NAME2_LASTNAME","VARCHAR2",
"1959","VW_PTS_COOPUNITOWN","NAME2_MIDDLENAME","VARCHAR2",
"1960","VW_PTS_COOPUNITOWN","NAME2_PREFIX","VARCHAR2",
"1961","VW_PTS_COOPUNITOWN","NAME2_SUFFIX","VARCHAR2",
"1962","VW_PTS_COOPUNITOWN","NOTE1","VARCHAR2",
"1963","VW_PTS_COOPUNITOWN","NOTE2","VARCHAR2",
"1964","VW_PTS_COOPUNITOWN","OWNNUM","VARCHAR2",
"1965","VW_PTS_COOPUNITOWN","OWNSEQ","NUMBER",
"1966","VW_PTS_COOPUNITOWN","PARID","VARCHAR2",
"1967","VW_PTS_COOPUNITOWN","PHONE","VARCHAR2",
"1968","VW_PTS_COOPUNITOWN","POSTALCODE","VARCHAR2",
"1969","VW_PTS_COOPUNITOWN","POSTAL_INDX","VARCHAR2",
"1970","VW_PTS_COOPUNITOWN","PRICE","BINARY_DOUBLE",
"1971","VW_PTS_COOPUNITOWN","PRIMARYRES","VARCHAR2",
"1972","VW_PTS_COOPUNITOWN","RCRD_LST_UPD_DT","DATE",
"1973","VW_PTS_COOPUNITOWN","RCRD_LST_UPD_ID","VARCHAR2",
"1974","VW_PTS_COOPUNITOWN","SALEDT","TIMESTAMP(6)",
"1975","VW_PTS_COOPUNITOWN","SALEKEY","BINARY_DOUBLE",
"1976","VW_PTS_COOPUNITOWN","SALEVAL","VARCHAR2",
"1977","VW_PTS_COOPUNITOWN","SEQ","NUMBER",
"1978","VW_PTS_COOPUNITOWN","SHARES","BINARY_DOUBLE",
"1979","VW_PTS_COOPUNITOWN","SSN","VARCHAR2",
"1980","VW_PTS_COOPUNITOWN","STATECODE","VARCHAR2",
"1981","VW_PTS_COOPUNITOWN","STT_DT","DATE",
"1982","VW_PTS_COOPUNITOWN","TAXYR","NUMBER",
"1983","VW_PTS_COOPUNITOWN","TRANS_ID","NUMBER",
"1984","VW_PTS_COOPUNITOWN","UNIT","VARCHAR2",
"1985","VW_PTS_COOPUNITOWN","UNITDESC","VARCHAR2",
"1986","VW_PTS_COOPUNITOWN","UNITNO","VARCHAR2",
"1987","VW_PTS_COOPUNITOWN","UPD_STATUS","VARCHAR2",
"1988","VW_PTS_COOPUNITOWN","USER1","VARCHAR2","No field label"
"1989","VW_PTS_COOPUNITOWN","USER10","VARCHAR2","No field label"
"1990","VW_PTS_COOPUNITOWN","USER11","VARCHAR2","Primary Residency Date"
"1991","VW_PTS_COOPUNITOWN","USER12","VARCHAR2","No field label"
"1992","VW_PTS_COOPUNITOWN","USER13","VARCHAR2","No field label"
"1993","VW_PTS_COOPUNITOWN","USER14","VARCHAR2","No field label"
"1994","VW_PTS_COOPUNITOWN","USER15","VARCHAR2","Veteran in Household : Self"
"1995","VW_PTS_COOPUNITOWN","USER16","VARCHAR2","Veteran in Household : Child"
"1996","VW_PTS_COOPUNITOWN","USER17","VARCHAR2","Veteran in Household : Spouse/Partner"
"1997","VW_PTS_COOPUNITOWN","USER18","VARCHAR2","Veteran in Household : Other"
"1998","VW_PTS_COOPUNITOWN","USER19","VARCHAR2","Primary Res to be Cleared on Rollover"
"1999","VW_PTS_COOPUNITOWN","USER2","VARCHAR2","ID Type"
"2000","VW_PTS_COOPUNITOWN","USER20","VARCHAR2","No field label"
"2001","VW_PTS_COOPUNITOWN","USER3","VARCHAR2","Date of Death"
"2002","VW_PTS_COOPUNITOWN","USER4","VARCHAR2","Life Estate"
"2003","VW_PTS_COOPUNITOWN","USER5","VARCHAR2","Trust"
"2004","VW_PTS_COOPUNITOWN","USER6","VARCHAR2","Relationship"
"2005","VW_PTS_COOPUNITOWN","USER7","VARCHAR2","Name of Life Estate Holder"
"2006","VW_PTS_COOPUNITOWN","USER8","VARCHAR2","No field label"
"2007","VW_PTS_COOPUNITOWN","USER9","VARCHAR2","Date of Birth"
"2008","VW_PTS_COOPUNITOWN","WEN","TIMESTAMP(6)",
"2009","VW_PTS_COOPUNITOWN","WHO","VARCHAR2",
"2010","VW_PTS_COOPUNITOWN","ZIP1","VARCHAR2",
"2011","VW_PTS_COOPUNITOWN","ZIP2","VARCHAR2",
"2012","VW_PTS_COOPUTC","ACTV_IND","VARCHAR2",
"2013","VW_PTS_COOPUTC","ADT_SK","NUMBER",
"2014","VW_PTS_COOPUTC","BLDGNO","VARCHAR2",
"2015","VW_PTS_COOPUTC","COOPID","VARCHAR2",
"2016","VW_PTS_COOPUTC","COOPUNITKEY","VARCHAR2",
"2017","VW_PTS_COOPUTC","DATA_SRC_ID","NUMBER",
"2018","VW_PTS_COOPUTC","END_DT","DATE",
"2019","VW_PTS_COOPUTC","IASW_ID","NUMBER",
"2020","VW_PTS_COOPUTC","JUR","VARCHAR2",
"2021","VW_PTS_COOPUTC","PARID","VARCHAR2",
"2022","VW_PTS_COOPUTC","PROCDATE","DATE",
"2023","VW_PTS_COOPUTC","PROCNAME","VARCHAR2",
"2024","VW_PTS_COOPUTC","RCRD_LST_UPD_DT","DATE",
"2025","VW_PTS_COOPUTC","RCRD_LST_UPD_ID","VARCHAR2",
"2026","VW_PTS_COOPUTC","STATUS","VARCHAR2",
"2027","VW_PTS_COOPUTC","STT_DT","DATE",
"2028","VW_PTS_COOPUTC","TAXCREDIT","NUMBER",
"2029","VW_PTS_COOPUTC","TAXYR","NUMBER",
"2030","VW_PTS_COOPUTC","TCCODE","VARCHAR2",
"2031","VW_PTS_COOPUTC","TCSUBCODE","VARCHAR2",
"2032","VW_PTS_COOPUTC","TRANS_ID","NUMBER",
"2033","VW_PTS_COOPUTC","UDATE1","DATE",
"2034","VW_PTS_COOPUTC","UDATE2","DATE",
"2035","VW_PTS_COOPUTC","UDATE3","DATE",
"2036","VW_PTS_COOPUTC","UNITNO","VARCHAR2",
"2037","VW_PTS_COOPUTC","UPD_STATUS","VARCHAR2",
"2038","VW_PTS_COOPUTC","USER1","VARCHAR2","No field label"
"2039","VW_PTS_COOPUTC","USER2","VARCHAR2","ID Type"
"2040","VW_PTS_COOPUTC","USER3","VARCHAR2","Date of Death"
"2041","VW_PTS_COOPUTC","USERVAL1","NUMBER","No field label"
"2042","VW_PTS_COOPUTC","USERVAL2","NUMBER","No field label"
"2043","VW_PTS_COOPUTC","USERVAL3","NUMBER","No field label"
"2044","VW_PTS_COOPUTC","WEN","DATE",
"2045","VW_PTS_COOPUTC","WHO","VARCHAR2",
"2046","VW_PTS_EXAPP","ACTV_IND","VARCHAR2",
"2047","VW_PTS_EXAPP","ADT_SK","NUMBER",
"2048","VW_PTS_EXAPP","APADDR1","VARCHAR2",
"2049","VW_PTS_EXAPP","APADDR2","VARCHAR2",
"2050","VW_PTS_EXAPP","APADDR3","VARCHAR2",
"2051","VW_PTS_EXAPP","APDATE","DATE",
"2052","VW_PTS_EXAPP","APNAME","VARCHAR2",
"2053","VW_PTS_EXAPP","APNAME10","VARCHAR2",
"2054","VW_PTS_EXAPP","APNAME2","VARCHAR2",
"2055","VW_PTS_EXAPP","APNAME3","VARCHAR2",
"2056","VW_PTS_EXAPP","APNAME4","VARCHAR2",
"2057","VW_PTS_EXAPP","APNAME5","VARCHAR2",
"2058","VW_PTS_EXAPP","APNAME6","VARCHAR2",
"2059","VW_PTS_EXAPP","APNAME7","VARCHAR2",
"2060","VW_PTS_EXAPP","APNAME8","VARCHAR2",
"2061","VW_PTS_EXAPP","APNAME9","VARCHAR2",
"2062","VW_PTS_EXAPP","APPHONE","VARCHAR2",
"2063","VW_PTS_EXAPP","APPSEQ","NUMBER",
"2064","VW_PTS_EXAPP","APPSTAT","VARCHAR2",
"2065","VW_PTS_EXAPP","APPTYPE","VARCHAR2",
"2066","VW_PTS_EXAPP","ASSETID","NUMBER",
"2067","VW_PTS_EXAPP","BATCH","VARCHAR2",
"2068","VW_PTS_EXAPP","BATCHNO","NUMBER",
"2069","VW_PTS_EXAPP","BLDGNO","VARCHAR2",
"2070","VW_PTS_EXAPP","CAPYRBEG","NUMBER",
"2071","VW_PTS_EXAPP","CAPYREND","NUMBER",
"2072","VW_PTS_EXAPP","CAPYYOVR","NUMBER",
"2073","VW_PTS_EXAPP","CASENO","VARCHAR2",
"2074","VW_PTS_EXAPP","CODE2","VARCHAR2",
"2075","VW_PTS_EXAPP","COMMINELIGPCT","NUMBER",
"2076","VW_PTS_EXAPP","COOPUNITKEY","VARCHAR2",
"2077","VW_PTS_EXAPP","CUBEINELIGPCT","NUMBER",
"2078","VW_PTS_EXAPP","CUR","VARCHAR2",
"2079","VW_PTS_EXAPP","CYCLEEND","VARCHAR2",
"2080","VW_PTS_EXAPP","CYCLESTART","VARCHAR2",
"2081","VW_PTS_EXAPP","DATA_SRC_ID","NUMBER",
"2082","VW_PTS_EXAPP","DEACTIVAT","DATE",
"2083","VW_PTS_EXAPP","DOB","DATE",
"2084","VW_PTS_EXAPP","DOB10","DATE",
"2085","VW_PTS_EXAPP","DOB2","DATE",
"2086","VW_PTS_EXAPP","DOB3","DATE",
"2087","VW_PTS_EXAPP","DOB4","DATE",
"2088","VW_PTS_EXAPP","DOB5","DATE",
"2089","VW_PTS_EXAPP","DOB6","DATE",
"2090","VW_PTS_EXAPP","DOB7","DATE",
"2091","VW_PTS_EXAPP","DOB8","DATE",
"2092","VW_PTS_EXAPP","DOB9","DATE",
"2093","VW_PTS_EXAPP","END_DT","DATE",
"2094","VW_PTS_EXAPP","EXAPPL","VARCHAR2",
"2095","VW_PTS_EXAPP","EXBLDGPCT","NUMBER",
"2096","VW_PTS_EXAPP","EXCODE","VARCHAR2",
"2097","VW_PTS_EXAPP","EXCODE4","VARCHAR2",
"2098","VW_PTS_EXAPP","EXLANDPCT","NUMBER",
"2099","VW_PTS_EXAPP","FLD","VARCHAR2",
"2100","VW_PTS_EXAPP","IASW_ID","NUMBER",
"2101","VW_PTS_EXAPP","IMAGEID","NUMBER",
"2102","VW_PTS_EXAPP","JUR","VARCHAR2",
"2103","VW_PTS_EXAPP","LLINE","NUMBER",
"2104","VW_PTS_EXAPP","LOCKYR","NUMBER",
"2105","VW_PTS_EXAPP","MARSTAT","VARCHAR2",
"2106","VW_PTS_EXAPP","NOTE1","VARCHAR2",
"2107","VW_PTS_EXAPP","NOTE2","VARCHAR2",
"2108","VW_PTS_EXAPP","NOTE3","VARCHAR2",
"2109","VW_PTS_EXAPP","NOTE4","VARCHAR2",
"2110","VW_PTS_EXAPP","NOTE5","VARCHAR2",
"2111","VW_PTS_EXAPP","NOTE6","VARCHAR2",
"2112","VW_PTS_EXAPP","OVRCLASS","VARCHAR2",
"2113","VW_PTS_EXAPP","OVRCLASS1","VARCHAR2",
"2114","VW_PTS_EXAPP","OVRCOD1","VARCHAR2",
"2115","VW_PTS_EXAPP","OVRCOD10","VARCHAR2",
"2116","VW_PTS_EXAPP","OVRCOD11","VARCHAR2",
"2117","VW_PTS_EXAPP","OVRCOD12","VARCHAR2",
"2118","VW_PTS_EXAPP","OVRCOD13","VARCHAR2",
"2119","VW_PTS_EXAPP","OVRCOD14","VARCHAR2",
"2120","VW_PTS_EXAPP","OVRCOD15","VARCHAR2",
"2121","VW_PTS_EXAPP","OVRCOD16","VARCHAR2",
"2122","VW_PTS_EXAPP","OVRCOD17","VARCHAR2",
"2123","VW_PTS_EXAPP","OVRCOD18","VARCHAR2",
"2124","VW_PTS_EXAPP","OVRCOD19","VARCHAR2",
"2125","VW_PTS_EXAPP","OVRCOD2","VARCHAR2",
"2126","VW_PTS_EXAPP","OVRCOD20","VARCHAR2",
"2127","VW_PTS_EXAPP","OVRCOD21","VARCHAR2",
"2128","VW_PTS_EXAPP","OVRCOD22","VARCHAR2",
"2129","VW_PTS_EXAPP","OVRCOD23","VARCHAR2",
"2130","VW_PTS_EXAPP","OVRCOD24","VARCHAR2",
"2131","VW_PTS_EXAPP","OVRCOD25","VARCHAR2",
"2132","VW_PTS_EXAPP","OVRCOD26","VARCHAR2",
"2133","VW_PTS_EXAPP","OVRCOD27","VARCHAR2",
"2134","VW_PTS_EXAPP","OVRCOD28","VARCHAR2",
"2135","VW_PTS_EXAPP","OVRCOD29","VARCHAR2",
"2136","VW_PTS_EXAPP","OVRCOD3","VARCHAR2",
"2137","VW_PTS_EXAPP","OVRCOD30","VARCHAR2",
"2138","VW_PTS_EXAPP","OVRCOD4","VARCHAR2",
"2139","VW_PTS_EXAPP","OVRCOD5","VARCHAR2",
"2140","VW_PTS_EXAPP","OVRCOD6","VARCHAR2",
"2141","VW_PTS_EXAPP","OVRCOD7","VARCHAR2",
"2142","VW_PTS_EXAPP","OVRCOD8","VARCHAR2",
"2143","VW_PTS_EXAPP","OVRCOD9","VARCHAR2",
"2144","VW_PTS_EXAPP","OWNCHG","VARCHAR2",
"2145","VW_PTS_EXAPP","OWNNUM","VARCHAR2",
"2146","VW_PTS_EXAPP","PARID","VARCHAR2",
"2147","VW_PTS_EXAPP","PEREX","NUMBER",
"2148","VW_PTS_EXAPP","PRIMARY","VARCHAR2",
"2149","VW_PTS_EXAPP","PROCDATE","DATE",
"2150","VW_PTS_EXAPP","PROCNAME","VARCHAR2",
"2151","VW_PTS_EXAPP","PROOFOWN","VARCHAR2",
"2152","VW_PTS_EXAPP","PROOFRES","VARCHAR2",
"2153","VW_PTS_EXAPP","RCRD_LST_UPD_DT","DATE",
"2154","VW_PTS_EXAPP","RCRD_LST_UPD_ID","VARCHAR2",
"2155","VW_PTS_EXAPP","ROLLTYPE","VARCHAR2",
"2156","VW_PTS_EXAPP","SALEKEY","NUMBER",
"2157","VW_PTS_EXAPP","SEQ","NUMBER",
"2158","VW_PTS_EXAPP","SSN","VARCHAR2",
"2159","VW_PTS_EXAPP","SSN10","VARCHAR2",
"2160","VW_PTS_EXAPP","SSN2","VARCHAR2",
"2161","VW_PTS_EXAPP","SSN3","VARCHAR2",
"2162","VW_PTS_EXAPP","SSN4","VARCHAR2",
"2163","VW_PTS_EXAPP","SSN5","VARCHAR2",
"2164","VW_PTS_EXAPP","SSN6","VARCHAR2",
"2165","VW_PTS_EXAPP","SSN7","VARCHAR2",
"2166","VW_PTS_EXAPP","SSN8","VARCHAR2",
"2167","VW_PTS_EXAPP","SSN9","VARCHAR2",
"2168","VW_PTS_EXAPP","STATREAS","VARCHAR2",
"2169","VW_PTS_EXAPP","STATUS","VARCHAR2",
"2170","VW_PTS_EXAPP","STT_DT","DATE",
"2171","VW_PTS_EXAPP","TAXID","VARCHAR2",
"2172","VW_PTS_EXAPP","TAXYR","NUMBER",
"2173","VW_PTS_EXAPP","TBLE","VARCHAR2",
"2174","VW_PTS_EXAPP","TRANS_ID","NUMBER",
"2175","VW_PTS_EXAPP","TYPEOWN","VARCHAR2",
"2176","VW_PTS_EXAPP","UDATE1","DATE","Restored Date"
"2177","VW_PTS_EXAPP","UDATE10","DATE",
"2178","VW_PTS_EXAPP","UDATE2","DATE","Begin Date"
"2179","VW_PTS_EXAPP","UDATE3","DATE","End Date"
"2180","VW_PTS_EXAPP","UDATE4","DATE","Reinstate Date"
"2181","VW_PTS_EXAPP","UDATE5","DATE","Effective / Start Date"
"2182","VW_PTS_EXAPP","UDATE6","DATE","Renewal Date"
"2183","VW_PTS_EXAPP","UDATE7","DATE","Retro Letter Date"
"2184","VW_PTS_EXAPP","UDATE8","DATE","Date of Construction"
"2185","VW_PTS_EXAPP","UDATE9","DATE","Certificate Date"
"2186","VW_PTS_EXAPP","UNIT","VARCHAR2",
"2187","VW_PTS_EXAPP","UPD_STATUS","VARCHAR2",
"2188","VW_PTS_EXAPP","USER1","VARCHAR2","Miscellaneous Reason"
