"nbhd","predicted","actual","n","median_sales_ratio","r","spearmans","cod","prd","prb","clapp","gini","ci","ki","mki","accuracy","uniformity","vertical_equity","boro"
"1110","unlogpred","grosscon",282,1.0138,0.959418351505504,0.956791486457972,7.23942788608068,1.01135025431754,-0.0154637854172425,1.02004807301022,0.305033668393658,0.295768682055002,-0.00926498633865686,0.969626348502946,TRUE,TRUE,TRUE,1
"1120","unlogpred","grosscon",149,1.011,0.976489068326298,0.97525506372221,7.21172058785876,1.01255759694988,-0.018171051230514,1.02720255641995,0.351709691019702,0.342834650956224,-0.00887504006347828,0.974766006481803,TRUE,TRUE,TRUE,1
"1121","unlogpred","grosscon",199,1.0151,0.959185497792916,0.963235529353853,9.17573229510697,1.01872398077591,-0.0166372009611692,1.02300190113729,0.411529336663821,0.400511186051372,-0.0110181506124489,0.973226330103777,TRUE,TRUE,TRUE,1
"1130","unlogpred","grosscon",421,1.0226,0.95958027455988,0.971670692380142,5.1582631918416,1.01053346038376,-0.0183050443896468,1.03428003367991,0.276218831031733,0.263936244483195,-0.0122825865485378,0.955533131095154,TRUE,TRUE,TRUE,1
"1131","unlogpred","grosscon",91,1.0171,0.966412829094539,0.942685700588923,4.67255433915282,1.00454538330624,-0.021487002765775,1.04512547010097,0.184789381176214,0.175872606960345,-0.00891677421586926,0.951746284558601,TRUE,FALSE,TRUE,1
"1132","unlogpred","grosscon",42,1.0159,0.932739132200994,0.882038856452881,5.28852860638007,1.00472999317243,-0.0360971911362842,1.07210855718113,0.135607728230761,0.124460241990837,-0.0111474862399241,0.9177960844462,TRUE,TRUE,TRUE,1
"1133","unlogpred","grosscon",7,1.0181,0.99813807106221,0.862244897959183,1.12553627352938,1.00195361553175,-0.0110451860253474,1.00443530527449,0.159249470036542,0.15621662090381,-0.00303284913273266,0.980955358080396,TRUE,FALSE,TRUE,1
"1140","unlogpred","grosscon",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1150","unlogpred","grosscon",10,1.0487,0.952095561944168,0.975904499540863,9.23028644653342,1.01968546270815,-0.0626301986778676,1.10670000218949,0.271364523826741,0.255710330748973,-0.0156541930777678,0.942313044988288,TRUE,TRUE,TRUE,1
"1160","unlogpred","grosscon",317,1.0144,0.969096037662157,0.959997967626782,7.15146116226656,1.01140768982854,-0.00895545606163172,1.00769911695375,0.319979372632011,0.309562801085515,-0.0104165715464954,0.967446115476716,TRUE,TRUE,TRUE,1
